area,rating,price,pool,garden,outdoor,play_area,family,single,property_type_apartment,property_type_camp,property_type_chalet,property_type_farm,property_type_resort
440,8.5,320,0,1,0,0,0,0,0,0,0,1,0
320,7.9,500,0,0,1,0,1,0,0,0,1,0,0
320,7.9,500,1,0,1,0,1,0,0,0,1,0,0
400,8.6,750,0,0,0,0,0,0,0,0,0,1,0
450,8.8,2000,0,0,0,0,0,0,0,0,1,0,0
250,8.9,700,0,1,0,0,0,0,0,0,1,0,0
2000,8.8,700,0,1,0,1,0,0,0,0,0,1,0
300,8.7,500,1,0,0,1,0,0,0,0,1,0,0
250,8.7,700,1,0,1,0,0,0,0,0,1,0,0
400,8.9,700,1,1,1,0,0,0,0,0,1,0,0
400,8.9,700,1,0,1,0,0,0,0,0,1,0,0
150,7.0,250,1,0,1,0,1,0,0,0,1,0,0
650,8.5,600,1,0,1,1,0,0,0,0,1,0,0
300,8.6,360,1,1,0,0,1,0,0,0,1,0,0
400,8.9,700,0,0,0,1,0,0,0,0,1,0,0
230,8.6,300,0,0,1,0,0,0,0,0,0,1,0
440,8.9,800,1,1,0,0,0,0,0,0,1,0,0
440,8.9,800,1,0,0,1,0,0,0,0,1,0,0
340,8.6,800,1,0,1,0,0,0,0,0,1,0,0
350,8.8,475,1,0,1,0,0,0,0,0,1,0,0
400,9.1,1100,0,0,0,0,0,0,0,0,1,0,0
300,8.6,650,0,0,1,1,1,0,0,0,1,0,0
400,8.6,750,1,0,1,0,1,0,0,0,1,0,0
300,8.6,650,1,0,1,0,1,0,0,0,1,0,0
350,8.6,650,1,0,1,0,1,0,0,0,1,0,0
350,8.6,650,1,0,1,1,1,0,0,0,1,0,0
35,8.9,800,0,0,0,0,0,0,1,0,0,0,0
35,8.9,800,0,0,0,0,0,0,1,0,0,0,0
30,8.9,475,0,0,1,0,0,0,1,0,0,0,0
30,8.9,475,0,0,1,0,0,0,1,0,0,0,0
111,10.0,1250,0,0,0,0,0,0,1,0,0,0,0
150,8.4,600,0,0,0,0,0,0,1,0,0,0,0
150,8.9,400,0,0,1,0,0,0,1,0,0,0,0
200,10.0,499,0,0,0,0,0,0,1,0,0,0,0
600,8.6,1000,1,0,1,0,0,0,0,0,1,0,0
300,8.6,500,0,1,0,1,0,0,0,0,1,0,0
140,7.7,1400,0,0,0,0,0,0,1,0,0,0,0
140,7.7,1400,0,0,0,0,0,0,1,0,0,0,0
20000,0.0,1300,0,0,1,0,0,0,0,1,0,0,0
7000,0.0,1200,0,0,0,1,0,0,0,1,0,0,0
7000,0.0,1200,0,0,0,1,0,0,0,1,0,0,0
5000,0.0,2200,0,0,1,0,0,0,0,1,0,0,0
90,0.0,250,0,0,0,0,0,0,1,0,0,0,0
5000,0.0,800,0,1,0,0,1,0,0,1,0,0,0
10000,0.0,550,0,0,1,0,0,0,0,1,0,0,0
100,0.0,350,0,0,0,0,0,0,1,0,0,0,0
10000,0.0,800,0,0,1,0,1,0,0,1,0,0,0
300,0.0,600,1,0,1,0,1,0,0,0,1,0,0
5000,0.0,700,0,0,1,0,0,0,0,1,0,0,0
240,0.0,1600,0,0,0,0,0,0,0,0,1,0,0
240,0.0,1600,1,0,0,0,0,0,0,0,1,0,0
240,0.0,1600,0,0,0,0,0,0,0,0,1,0,0
240,0.0,1600,0,0,0,1,0,0,0,0,1,0,0
240,0.0,1600,0,0,0,0,0,0,0,0,1,0,0
240,0.0,1600,0,0,0,0,0,0,0,0,1,0,0
240,0.0,1600,0,0,1,0,0,0,0,0,1,0,0
240,0.0,1600,1,0,0,0,0,0,0,0,1,0,0
240,0.0,1600,0,0,0,1,0,0,0,0,1,0,0
240,0.0,1600,0,0,0,0,0,0,0,0,1,0,0
240,0.0,1600,1,0,0,0,0,0,0,0,1,0,0
240,0.0,1600,0,0,0,0,0,0,0,0,1,0,0
240,0.0,1600,0,0,1,0,0,0,0,0,1,0,0
240,0.0,1600,0,0,0,0,0,0,0,0,1,0,0
240,0.0,1600,0,0,1,0,0,0,0,0,1,0,0
240,0.0,1600,0,0,0,1,0,0,0,0,1,0,0
50000,0.0,1700,0,0,1,0,0,0,0,1,0,0,0
5000,0.0,499,0,0,1,0,0,0,0,1,0,0,0
320,8.3,1000,0,0,1,0,1,0,0,0,1,0,0
300,8.0,500,0,0,0,0,1,0,0,0,1,0,0
450,6.5,375,0,0,1,0,1,0,0,0,1,0,0
1500,7.3,1200,0,1,0,0,0,0,0,0,1,0,0
1200,7.3,1200,0,0,1,1,0,0,0,0,1,0,0
220,7.2,349,0,0,1,0,0,0,0,0,1,0,0
800,8.4,1000,0,1,0,0,0,0,0,0,0,1,0
300,8.4,450,0,1,1,0,0,0,0,0,1,0,0
400,8.1,1000,0,0,1,0,1,0,0,0,1,0,0
400,8.1,1000,0,0,1,0,1,0,0,0,1,0,0
400,8.1,1100,0,1,0,1,1,0,0,0,1,0,0
450,8.1,1100,1,0,0,0,1,0,0,0,1,0,0
350,8.0,800,0,0,1,0,1,0,0,0,1,0,0
300,8.1,1160,0,0,0,0,1,0,0,0,0,0,1
300,8.1,1160,0,0,1,0,1,0,0,0,0,0,1
300,8.1,1160,0,1,1,0,1,0,0,0,0,0,1
300,8.1,1160,0,0,0,0,1,0,0,0,0,0,1
300,8.1,1160,0,0,1,0,1,0,0,0,0,0,1
300,8.1,1160,1,0,1,0,1,0,0,0,0,0,1
300,8.1,1160,0,0,1,0,1,0,0,0,1,0,0
380,9.3,700,0,0,1,1,1,0,0,0,1,0,0
350,6.6,750,0,1,0,0,1,0,0,0,1,0,0
350,6.6,750,0,1,0,0,1,0,0,0,1,0,0
370,6.6,900,0,1,0,0,1,0,0,0,1,0,0
370,6.6,900,0,0,0,1,1,0,0,0,1,0,0
350,6.6,750,0,1,0,0,1,0,0,0,1,0,0
350,6.6,750,0,1,0,0,0,0,0,0,1,0,0
450,7.0,800,0,1,0,1,0,0,0,0,1,0,0
290,8.3,700,1,0,1,0,1,0,0,0,1,0,0
290,8.3,700,1,0,1,0,1,0,0,0,1,0,0
10000,8.4,1200,0,0,0,1,0,0,0,0,0,1,0
4000,9.2,988,0,0,1,0,1,0,0,1,0,0,0
600,6.8,500,0,0,1,0,1,0,0,0,1,0,0
300,8.2,1150,1,0,1,0,1,0,0,0,1,0,0
300,8.2,1150,0,1,0,0,1,0,0,0,1,0,0
260,8.3,600,1,0,0,0,1,0,0,0,1,0,0
260,8.3,600,1,0,0,0,1,0,0,0,1,0,0
260,8.3,600,1,0,1,0,1,0,0,0,1,0,0
260,8.3,600,1,1,0,0,1,0,0,0,1,0,0
300,8.3,600,0,0,1,0,1,0,0,0,1,0,0
300,8.3,600,1,0,1,0,1,0,0,0,1,0,0
300,8.3,600,0,0,1,0,1,0,0,0,1,0,0
250,7.1,800,1,0,1,0,0,0,1,0,0,0,0
380,7.0,700,0,1,0,0,1,0,0,0,1,0,0
350,8.4,600,0,0,1,0,1,0,0,0,1,0,0
300,8.4,600,0,0,1,0,1,0,0,0,1,0,0
300,8.4,600,0,0,1,0,1,0,0,0,1,0,0
300,8.4,600,0,0,1,0,1,0,0,0,1,0,0
300,8.4,600,0,0,1,0,1,0,0,0,1,0,0
300,8.4,600,0,0,1,0,1,0,0,0,1,0,0
350,8.4,600,0,1,0,0,1,0,0,0,1,0,0
220,8.1,500,0,0,1,0,1,0,0,0,1,0,0
300,9.2,400,0,0,0,0,1,0,0,0,1,0,0
8000,7.9,800,0,0,0,1,0,0,0,1,0,0,0
500,8.3,600,1,0,0,0,0,0,0,0,1,0,0
250,8.2,450,1,0,1,0,1,0,0,0,1,0,0
280,8.2,600,0,1,1,0,1,0,0,0,1,0,0
270,9.4,1500,1,0,1,0,0,0,0,0,1,0,0
450,10.0,1500,1,1,1,0,0,0,0,0,1,0,0
100,7.0,250,1,0,1,0,1,0,0,0,1,0,0
100,7.0,250,1,0,0,0,1,0,0,0,1,0,0
230,8.3,700,0,1,1,0,0,0,0,0,1,0,0
250,8.3,700,1,0,0,0,0,0,0,0,1,0,0
300,8.6,650,1,0,0,0,1,0,1,0,0,0,0
100,0.0,300,0,0,0,0,0,0,1,0,0,0,0
30,8.9,450,0,0,1,0,0,0,1,0,0,0,0
30,8.9,450,0,0,1,0,0,0,1,0,0,0,0
150,8.4,600,0,0,0,0,0,0,1,0,0,0,0
165,9.0,630,0,0,0,0,0,0,1,0,0,0,0
90,9.9,399,0,0,0,0,1,0,1,0,0,0,0
10000,8.1,800,0,0,1,0,0,0,0,1,0,0,0
150,9.4,700,0,0,0,0,0,0,1,0,0,0,0
90,9.3,750,0,0,0,0,0,0,1,0,0,0,0
140,10.0,800,0,0,0,0,0,0,1,0,0,0,0
230,7.0,1400,0,0,0,0,1,0,1,0,0,0,0
1000,0.0,500,0,0,1,0,0,0,0,1,0,0,0
150,0.0,1500,0,0,0,0,0,0,1,0,0,0,0
800,0.0,800,0,0,1,0,0,0,0,0,1,0,0
400,0.0,700,0,0,1,0,0,0,0,1,0,0,0
250,6.6,900,1,0,1,0,1,0,0,0,1,0,0
390,7.7,950,0,0,1,0,1,0,0,0,1,0,0
390,7.7,950,1,0,1,0,1,0,0,0,1,0,0
300,7.7,700,1,1,0,0,0,0,0,0,1,0,0
390,7.7,700,0,0,0,0,1,0,0,0,1,0,0
400,7.7,800,0,1,0,1,0,0,0,0,1,0,0
280,6.7,450,0,0,1,1,0,0,0,0,1,0,0
250,6.9,500,1,0,0,0,1,0,0,0,1,0,0
550,7.9,1500,0,0,1,0,1,0,0,0,1,0,0
550,7.9,1500,1,0,1,0,1,0,0,0,1,0,0
300,7.6,500,0,0,0,0,0,0,0,0,1,0,0
200,7.5,650,0,0,0,0,1,0,1,0,0,0,0
400,7.7,1650,1,0,1,0,1,0,0,0,1,0,0
10000,8.5,2000,0,0,0,1,0,0,0,0,0,1,0
300,6.5,350,0,1,0,0,1,0,0,0,1,0,0
600,7.5,600,1,0,0,1,0,0,0,0,1,0,0
700,7.7,450,1,0,1,0,1,0,0,0,1,0,0
900,7.7,650,0,1,1,0,1,0,0,0,1,0,0
2000,6.7,500,0,0,1,0,0,0,0,1,0,0,0
350,7.4,499,1,1,0,0,0,0,0,0,1,0,0
400,8.9,1000,0,0,1,0,1,0,0,0,1,0,0
300,8.2,900,0,0,0,0,0,0,1,0,0,0,0
550,7.4,500,0,1,1,0,0,0,0,0,1,0,0
3000,9.0,950,0,0,1,0,0,0,0,1,0,0,0
230,8.8,550,1,0,1,0,1,0,0,0,1,0,0
500,8.9,790,0,0,0,1,1,0,0,0,1,0,0
500,7.9,1000,0,1,0,0,1,0,0,0,1,0,0
500,7.9,1000,0,1,1,0,1,0,0,0,1,0,0
350,7.9,900,0,0,1,1,1,0,0,0,1,0,0
400,7.9,900,0,1,1,0,1,0,0,0,1,0,0
300,7.9,900,0,1,0,1,1,0,0,0,1,0,0
750,9.0,750,1,0,0,1,1,0,0,0,0,1,0
320,7.9,500,1,0,1,0,1,0,0,0,1,0,0
250,7.7,599,1,0,1,0,1,0,0,0,1,0,0
250,7.7,599,0,0,0,1,1,0,0,0,1,0,0
250,7.7,599,1,0,0,0,1,0,0,0,1,0,0
250,7.7,599,1,0,0,0,1,0,0,0,1,0,0
250,7.7,599,1,0,1,0,1,0,0,0,1,0,0
300,7.5,650,0,0,1,0,0,0,0,0,1,0,0
420,9.0,500,1,1,0,0,1,0,0,0,1,0,0
100,7.0,180,1,0,1,0,1,0,0,0,1,0,0
350,9.9,950,0,1,1,0,0,0,0,0,1,0,0
420,7.8,1000,1,0,1,0,1,0,0,0,1,0,0
200,6.7,550,0,0,0,0,0,0,1,0,0,0,0
300,6.6,600,0,1,0,1,0,0,0,0,1,0,0
100,10.0,650,0,0,0,0,0,0,1,0,0,0,0
90,10.0,1150,0,0,0,0,0,0,1,0,0,0,0
2000,7.9,1100,0,0,1,0,1,0,0,1,0,0,0
185,6.5,850,0,0,0,0,0,0,1,0,0,0,0
90,7.7,1200,0,0,0,0,0,0,1,0,0,0,0
10000,0.0,500,0,0,1,0,0,0,0,1,0,0,0
35,0.0,360,0,0,0,0,0,0,1,0,0,0,0
400,7.0,1050,0,0,1,0,1,0,0,0,0,0,1
400,7.0,1050,1,0,0,0,1,0,0,0,0,0,1
400,7.0,1050,1,0,1,0,1,0,0,0,0,0,1
550,7.0,2000,0,0,0,0,1,0,0,0,0,0,1
550,7.0,2000,0,0,0,0,1,0,0,0,0,0,1
400,7.0,1050,0,0,0,0,1,0,0,0,0,0,1
450,7.2,1850,0,1,0,0,1,0,0,0,1,0,0
450,7.2,1850,0,0,1,0,1,0,0,0,1,0,0
400,7.2,600,0,0,1,1,1,0,0,0,1,0,0
281,7.2,800,0,1,0,0,1,0,0,0,1,0,0
281,7.2,800,0,1,0,0,1,0,0,0,1,0,0
400,7.2,600,0,1,0,0,1,0,0,0,1,0,0
400,7.2,600,0,0,1,1,1,0,0,0,1,0,0
400,7.2,600,0,1,0,0,1,0,0,0,1,0,0
200,7.5,650,0,0,0,0,1,0,1,0,0,0,0
320,7.2,1400,0,1,0,0,1,0,0,0,1,0,0
320,7.2,900,0,1,0,0,1,0,0,0,1,0,0
320,7.2,1200,0,1,0,0,1,0,0,0,1,0,0
1800,7.3,1200,0,1,1,0,0,0,0,0,1,0,0
600,7.3,900,0,0,1,0,0,0,1,0,0,0,0
220,7.2,349,0,1,0,0,0,0,0,0,1,0,0
220,7.2,349,0,1,0,0,0,0,0,0,1,0,0
220,7.2,349,0,1,0,0,0,0,0,0,1,0,0
220,7.2,349,0,1,0,0,0,0,0,0,1,0,0
220,7.2,349,0,1,0,0,0,0,0,0,1,0,0
220,7.2,349,0,1,0,0,0,0,0,0,1,0,0
300,7.0,400,0,0,0,0,0,0,0,0,1,0,0
400,7.2,1100,0,0,1,0,0,0,0,0,1,0,0
300,7.2,700,0,0,1,0,1,0,0,0,1,0,0
300,7.2,700,0,1,0,1,1,0,0,0,1,0,0
300,7.2,700,0,0,1,0,1,0,0,0,1,0,0
300,7.0,600,0,0,1,1,0,0,0,0,1,0,0
300,7.0,600,0,1,1,0,0,0,0,0,1,0,0
300,7.0,800,0,1,0,1,0,0,0,0,1,0,0
300,7.2,500,0,0,1,1,1,0,0,0,1,0,0
600,8.1,1200,1,0,0,0,1,0,0,0,1,0,0
120,9.2,600,0,1,0,0,0,0,0,0,1,0,0
500,8.3,600,0,1,0,0,0,0,0,0,1,0,0
250,8.2,450,0,1,0,0,1,0,0,0,1,0,0
5000,9.1,850,0,0,0,1,0,0,0,1,0,0,0
250,7.3,500,1,0,1,0,1,0,0,0,1,0,0
350,7.4,500,1,0,1,0,0,0,0,0,1,0,0
100,7.0,180,1,0,0,0,1,0,0,0,1,0,0
100,7.0,180,1,0,0,0,1,0,0,0,1,0,0
28,10.0,290,0,0,0,0,0,0,1,0,0,0,0
6400,7.0,2400,1,0,1,0,0,0,0,0,0,1,0
100,7.8,350,0,0,0,0,0,0,1,0,0,0,0
1200,7.0,650,0,0,0,0,0,0,0,0,1,0,0
350,7.0,600,1,1,0,0,0,0,0,0,1,0,0
400,7.0,800,0,1,1,0,0,0,0,0,1,0,0
400,7.0,800,1,0,0,0,0,0,1,0,0,0,0
450,7.2,500,0,0,1,1,1,0,0,0,1,0,0
300,6.4,600,0,1,1,0,0,0,0,0,1,0,0
300,4.1,600,0,0,1,1,0,0,0,0,1,0,0
80,8.4,300,0,0,0,0,0,0,1,0,0,0,0
300,6.3,550,1,0,0,0,1,0,0,0,1,0,0
300,6.3,550,0,1,1,0,1,0,0,0,1,0,0
165,9.0,630,0,0,0,0,0,0,1,0,0,0,0
100,10.0,1050,0,0,1,0,0,0,1,0,0,0,0
10000,6.3,1000,0,0,1,0,0,0,0,1,0,0,0
90,10.0,1000,0,0,0,0,0,0,1,0,0,0,0
40000,0.0,1000,0,0,1,0,0,0,0,1,0,0,0
0,0.0,1000,0,0,1,0,0,0,0,1,0,0,0
500,0.0,950,1,0,1,0,0,0,0,0,1,0,0
400,0.0,950,0,0,1,1,0,0,0,0,1,0,0
120,0.0,450,0,0,0,0,0,0,1,0,0,0,0
240,6.6,1000,1,0,1,0,1,0,0,0,1,0,0
300,6.7,450,0,0,0,0,0,0,0,0,1,0,0
300,6.7,450,0,0,1,1,1,0,0,0,1,0,0
250,6.9,500,0,0,0,0,1,0,0,0,1,0,0
300,6.9,600,0,0,1,0,1,0,1,0,0,0,0
300,6.9,600,0,0,0,0,1,0,0,0,1,0,0
300,6.9,600,0,1,1,0,1,0,0,0,1,0,0
300,6.9,600,0,0,0,0,1,0,1,0,0,0,0
500,6.6,599,0,1,0,1,0,0,0,0,1,0,0
500,6.6,499,0,1,0,1,0,0,0,0,1,0,0
450,6.5,375,0,1,0,0,1,0,0,0,1,0,0
300,6.6,790,0,0,1,0,1,0,0,0,1,0,0
300,6.6,790,0,0,0,1,1,0,0,0,1,0,0
300,6.6,790,0,1,0,1,1,0,0,0,1,0,0
300,6.6,790,0,1,0,0,1,0,0,0,1,0,0
500,6.6,599,1,0,0,1,0,0,0,0,1,0,0
500,6.6,599,1,0,0,1,0,0,0,0,1,0,0
500,6.6,599,1,0,0,1,0,0,0,0,1,0,0
200,6.6,1323,0,0,1,0,0,0,0,0,1,0,0
200,6.6,1323,0,0,1,0,0,0,0,0,1,0,0
200,6.6,1323,0,0,0,0,0,0,0,0,1,0,0
200,6.6,1323,0,0,0,0,0,0,0,0,1,0,0
200,6.6,1323,0,0,0,0,0,0,0,0,1,0,0
200,6.6,1323,0,0,1,0,0,0,0,0,1,0,0
200,6.6,1323,0,0,0,0,0,0,0,0,1,0,0
200,6.6,1323,0,0,0,0,0,0,0,0,1,0,0
5000,8.6,1300,0,0,1,0,0,0,0,1,0,0,0
350,6.5,1000,0,0,0,0,0,0,0,0,1,0,0
7500,9.8,480,0,0,1,0,1,0,0,1,0,0,0
250,8.7,522,0,0,1,0,0,0,0,0,1,0,0
330,9.8,750,1,0,1,0,0,0,0,0,1,0,0
1000,6.8,800,0,0,1,0,0,0,0,1,0,0,0
450,6.9,1200,0,1,0,0,0,0,0,0,0,0,1
450,6.9,1200,0,0,1,0,0,0,0,0,0,0,1
450,6.9,1200,1,0,1,0,0,0,0,0,1,0,0
450,6.9,1200,0,0,0,1,0,0,0,0,1,0,0
450,6.9,1200,0,1,1,0,0,0,0,0,1,0,0
450,6.9,1500,0,1,0,0,0,0,0,0,0,0,1
450,6.9,1300,0,1,0,0,0,0,0,0,0,0,1
450,6.9,1500,0,0,1,1,0,0,0,0,0,0,1
400,6.9,550,0,0,1,0,0,0,0,0,1,0,0
450,7.5,550,0,1,0,0,1,0,0,0,1,0,0
250,7.7,599,1,0,0,0,1,0,0,0,1,0,0
400,6.9,550,0,1,0,0,0,0,0,0,1,0,0
250,6.5,500,1,1,0,0,1,0,0,0,1,0,0
450,6.7,350,0,1,1,0,0,0,0,0,1,0,0
450,6.7,349,1,1,0,0,0,0,0,0,1,0,0
350,7.0,1750,0,0,0,0,0,0,0,0,1,0,0
450,6.8,1150,1,1,1,0,0,0,0,0,1,0,0
300,6.8,750,1,0,0,0,1,0,0,0,1,0,0
5000,8.6,209,0,0,0,0,0,0,0,0,0,1,0
450,6.8,1150,0,0,0,1,0,0,0,0,1,0,0
150,6.8,700,1,0,1,0,0,0,0,0,1,0,0
30,8.9,475,0,0,1,0,0,0,1,0,0,0,0
300,9.1,1080,0,0,1,0,0,0,0,0,1,0,0
120,9.5,1100,0,0,0,0,0,0,1,0,0,0,0
500,9.8,900,1,0,0,0,1,0,0,0,1,0,0
400,0.0,1550,1,1,0,0,0,0,0,0,1,0,0
5000,0.0,900,0,0,1,0,0,0,0,1,0,0,0
600,0.0,500,0,1,1,0,0,0,0,0,1,0,0
4000,0.0,1680,0,0,1,0,0,0,0,1,0,0,0
390,7.7,550,0,0,0,1,1,0,0,0,1,0,0
400,6.2,950,0,0,1,1,1,0,0,0,1,0,0
400,6.2,950,0,1,1,0,1,0,0,0,1,0,0
400,6.2,950,0,0,1,0,1,0,0,0,1,0,0
400,6.2,950,0,0,1,0,1,0,0,0,1,0,0
200,8.0,300,1,0,1,0,1,0,0,0,1,0,0
250,6.3,450,0,0,1,0,1,0,0,0,1,0,0
300,8.2,300,0,1,1,0,0,0,0,0,1,0,0
300,9.0,600,0,0,1,1,0,0,0,1,0,0,0
8000,7.6,1000,0,0,1,0,1,0,0,1,0,0,0
300,8.2,280,1,0,1,1,1,0,0,0,1,0,0
250,9.2,3355,0,0,0,0,0,0,0,0,1,0,0
450,10.0,2400,1,1,0,0,0,0,0,0,1,0,0
300,8.4,700,1,0,1,0,0,0,0,0,1,0,0
60000,10.0,3160,0,1,0,0,0,0,0,0,0,1,0
380,10.0,700,1,0,0,0,0,0,0,0,1,0,0
500,6.4,1300,0,0,1,0,0,0,0,0,1,0,0
500,6.4,1300,1,1,0,0,0,0,0,0,1,0,0
350,6.4,1000,1,0,0,1,0,0,0,0,1,0,0
350,6.4,1000,0,0,1,1,0,0,0,0,1,0,0
75,8.5,676,0,0,0,0,0,0,1,0,0,0,0
45,5.5,250,0,0,0,0,0,0,1,0,0,0,0
320,6.3,1050,0,0,1,1,1,0,0,0,1,0,0
120,8.4,500,0,0,0,0,1,0,1,0,0,0,0
120,10.0,300,0,0,0,0,0,0,1,0,0,0,0
1800,10.0,5000,1,0,0,0,0,0,0,0,0,1,0
280,6.4,450,0,1,1,0,1,0,0,0,1,0,0
100,7.5,180,0,0,0,0,0,0,1,0,0,0,0
10000,6.3,1000,0,0,1,0,0,0,0,1,0,0,0
160,0.0,1140,0,0,0,0,0,0,1,0,0,0,0
160,0.0,850,0,0,0,0,0,0,1,0,0,0,0
10000,0.0,550,0,0,1,0,0,0,0,1,0,0,0
160,0.0,370,0,0,0,0,0,0,1,0,0,0,0
250,6.5,500,0,1,1,0,1,0,0,0,1,0,0
2000,6.7,500,0,0,0,1,0,0,0,1,0,0,0
350,8.0,600,1,0,1,0,0,0,0,0,1,0,0
700,7.7,400,0,1,1,0,1,0,0,0,1,0,0
3000,7.7,1300,0,0,0,1,1,0,0,1,0,0,0
450,8.8,499,0,1,0,1,1,0,0,0,1,0,0
500,7.4,1000,0,1,0,0,0,0,0,0,1,0,0
150,5.5,265,0,0,0,0,1,0,1,0,0,0,0
270,8.0,900,0,0,1,0,0,0,0,0,1,0,0
5000,9.1,650,0,0,0,1,0,0,0,1,0,0,0
450,9.8,1200,1,0,1,0,0,0,0,0,1,0,0
330,7.4,500,1,0,1,1,1,0,0,0,1,0,0
200,8.8,600,0,0,0,0,0,0,1,0,0,0,0
130,9.5,689,0,0,0,0,0,0,1,0,0,0,0
120,10.0,275,0,0,0,0,1,0,1,0,0,0,0
900,9.5,990,0,0,1,0,0,0,0,0,0,1,0
180,0.0,380,0,0,0,0,0,0,1,0,0,0,0
10000,0.0,1500,0,0,1,0,0,0,0,1,0,0,0
2600,0.0,800,0,0,1,0,0,0,0,1,0,0,0
50,0.0,300,0,0,1,0,0,0,1,0,0,0,0
1800,0.0,650,0,0,1,0,0,0,0,1,0,0,0
4000,10.0,2500,0,0,0,0,0,0,0,1,0,0,0
300,5.4,1000,0,0,1,0,1,0,0,0,1,0,0
280,5.4,1000,1,0,1,0,1,0,0,0,1,0,0
280,5.4,1500,1,0,1,0,1,0,0,0,1,0,0
300,5.1,800,0,1,1,0,1,0,0,0,1,0,0
300,5.1,800,0,0,1,0,1,0,0,0,1,0,0
250,7.7,599,0,0,1,0,1,0,0,0,1,0,0
250,7.3,500,1,0,1,0,1,0,0,0,1,0,0
350,9.1,800,1,1,0,1,0,0,0,0,1,0,0
300,8.4,700,1,0,0,1,0,0,0,0,1,0,0
120,7.0,180,1,0,1,0,1,0,0,0,1,0,0
750,9.9,1140,1,0,0,1,0,0,0,0,1,0,0
350,9.2,800,1,0,0,0,1,0,0,0,1,0,0
600,9.8,1100,0,0,1,0,1,0,0,0,1,0,0
300,5.3,500,1,0,1,0,0,0,0,0,1,0,0
4900,8.2,650,0,0,1,0,0,0,0,1,0,0,0
2000,0.0,1000,0,0,1,1,0,0,0,1,0,0,0
1200,9.9,1500,0,0,0,1,0,0,0,0,0,0,1
400,8.8,800,1,0,1,0,1,0,0,0,1,0,0
525,0.0,1538,1,0,0,0,0,0,0,0,1,0,0
1500,9.9,1500,0,0,0,1,0,0,0,0,0,1,0
450,10.0,3000,0,0,1,0,0,0,0,0,0,0,1
400,8.9,1000,1,0,1,0,0,0,0,0,1,0,0
300,7.9,550,1,1,1,0,0,0,0,0,1,0,0
150,9.9,1200,0,0,0,0,0,0,1,0,0,0,0
330,10.0,1000,0,0,0,0,1,0,0,0,1,0,0
150,8.4,600,0,0,0,0,0,0,1,0,0,0,0
150,10.0,350,0,0,1,0,0,0,1,0,0,0,0
300,4.1,700,1,0,1,0,0,0,0,0,1,0,0
2000,0.0,1000,0,0,1,0,0,0,0,1,0,0,0
5000,0.0,1000,0,0,1,0,0,0,0,1,0,0,0
169,0.0,1200,0,0,0,0,0,0,1,0,0,0,0
2600,0.0,800,0,0,1,0,0,0,0,1,0,0,0
300,8.0,500,0,0,0,0,1,0,1,0,0,0,0
220,7.2,449,0,1,0,0,1,0,0,0,1,0,0
250,6.3,450,0,0,1,0,1,0,0,0,1,0,0
2000,0.0,500,0,0,0,1,0,0,0,1,0,0,0
11000,8.2,4000,0,0,0,1,0,0,0,0,0,0,1
600,9.1,2000,1,1,1,0,0,0,0,0,1,0,0
80,7.0,180,1,1,0,0,1,0,0,0,1,0,0
100,9.9,1288,0,0,0,0,0,0,1,0,0,0,0
175,0.0,400,0,0,0,0,1,0,1,0,0,0,0
175,0.0,400,0,0,0,0,1,0,1,0,0,0,0
120,0.0,200,0,0,0,0,1,0,1,0,0,0,0
3000,0.0,495,0,0,1,0,0,0,0,1,0,0,0
400,7.7,800,0,1,0,0,0,0,0,0,1,0,0
1500,6.9,850,0,0,0,1,1,0,0,0,0,1,0
300,6.5,375,1,0,1,0,1,0,0,0,1,0,0
700,7.7,400,0,0,1,0,1,0,1,0,0,0,0
4250,0.0,3599,0,0,1,0,0,0,0,0,0,0,1
35,8.9,800,0,0,0,0,0,0,1,0,0,0,0
26,9.1,290,0,0,1,0,0,0,1,0,0,0,0
300,0.0,900,1,0,1,0,0,0,0,0,1,0,0
180,0.0,550,0,0,0,0,0,0,1,0,0,0,0
450,8.1,1100,0,1,0,0,0,0,0,0,1,0,0
300,6.6,650,0,0,0,1,1,0,0,0,1,0,0
8000,7.2,450,0,1,0,0,0,0,0,0,0,1,0
450,8.0,500,1,1,0,1,0,0,0,0,1,0,0
200,10.0,650,0,0,0,0,1,0,1,0,0,0,0
300,0.0,650,0,0,0,0,0,0,1,0,0,0,0
300,0.0,800,0,0,1,1,0,0,0,0,1,0,0
300,0.0,900,0,0,0,0,0,0,0,0,1,0,0
300,0.0,800,1,0,1,0,0,0,0,0,1,0,0
5000,0.0,700,0,0,1,0,0,0,0,1,0,0,0
1000,0.0,900,0,0,1,0,0,0,0,1,0,0,0
1000,0.0,900,0,0,1,0,0,0,0,1,0,0,0
20,0.0,120,0,0,1,0,0,0,1,0,0,0,0
250,6.7,450,1,1,0,0,0,0,0,0,1,0,0
300,6.9,600,0,0,1,0,1,0,0,0,1,0,0
500,7.7,400,0,1,0,0,1,0,1,0,0,0,0
500,7.7,400,0,0,1,0,1,0,0,0,1,0,0
70,1.8,280,0,0,0,0,0,0,1,0,0,0,0
150,0.0,650,0,0,0,0,0,0,1,0,0,0,0
200,6.3,500,1,0,0,0,1,0,0,0,1,0,0
5000,0.0,3000,0,0,1,0,0,0,0,0,0,1,0
300,0.0,450,1,0,1,0,1,0,0,0,1,0,0
280,6.4,350,1,0,1,0,1,0,0,0,1,0,0
550,2.3,550,1,0,1,0,0,0,0,0,1,0,0
